make,model,price,year,kilometers,kilowatts,engine_type,created_at
renault,clio,2800.00,2011,103000,55,petrol,2020-08-11
renault,clio,2800.00,2009,48216,55,petrol,2020-06-25
renault,clio,2800.00,2011,102400,55,petrol,2020-06-15
renault,clio,2800.00,2009,208000,50,diesel,2020-05-11
renault,clio,2800.00,2011,103000,55,petrol,2020-08-07
renault,clio,2800.00,2009,216345,50,diesel,2020-08-06
renault,clio,2800.00,2009,119580,43,petrol,2020-09-22
renault,clio,2800.00,2009,106120,55,petrol,2020-08-07
renault,clio,2800.00,2008,89000,55,petrol,2020-07-30
renault,clio,2800.00,2011,140000,55,petrol,2020-06-14
renault,clio,2800.00,2009,114204,74,petrol,2020-06-10
renault,clio,2800.00,2008,94000,55,petrol,2020-05-16
renault,clio,2800.00,2011,103000,55,petrol,2020-08-21
renault,clio,2800.00,2009,119580,43,petrol,2020-09-25
renault,clio,2800.00,2009,113000,50,diesel,2020-05-24
renault,clio,2800.00,2010,123000,55,petrol,2020-06-03
renault,clio,2800.00,2009,175156,50,diesel,2020-09-16
renault,clio,2800.00,2011,103000,55,petrol,2020-08-26
renault,clio,2800.00,2008,78920,43,petrol,2020-08-26
renault,clio,2800.00,2011,103000,55,petrol,2020-08-17
renault,clio,2800.00,2009,81783,43,petrol,2020-05-16
renault,clio,2800.00,2010,230380,50,diesel,2020-10-06
renault,clio,2800.00,2008,82000,55,petrol,2020-09-12
renault,clio,2800.00,2011,164000,55,petrol,2020-08-15
renault,clio,2800.00,2009,86000,55,petrol,2020-08-09
renault,clio,2800.00,2007,80000,55,petrol,2020-06-30
renault,clio,2800.00,2010,115000,55,petrol,2020-08-08
renault,clio,2800.00,2011,162000,55,diesel,2020-07-07
renault,clio,2800.00,2009,81851,55,petrol,2020-06-23
renault,clio,2850.00,2008,33841,55,petrol,2020-08-11
renault,clio,2850.00,2007,210000,78,diesel,2020-07-26
renault,clio,2850.00,2012,123000,55,petrol,2020-08-27
renault,clio,2850.00,2007,102000,50,petrol,2020-07-24
renault,clio,2850.00,2011,73807,55,petrol,2020-06-27
renault,clio,2860.00,2010,123478,55,petrol,2020-05-17
renault,clio,2890.00,2009,213456,50,diesel,2020-07-08
renault,clio,2890.00,2009,164950,55,petrol,2020-06-07
renault,clio,2890.00,2008,47500,55,petrol,2020-05-31
renault,clio,2890.00,2009,127000,55,petrol,2020-08-18
renault,clio,2890.00,2006,173000,78,diesel,2020-09-01
renault,clio,2900.00,2007,118000,72,petrol,2020-06-27
renault,clio,2900.00,2007,65700,55,petrol,2020-06-06
renault,clio,2900.00,2009,48216,55,petrol,2020-06-20
renault,clio,2900.00,2011,104000,55,petrol,2020-09-26
renault,clio,2900.00,2011,103000,55,petrol,2020-08-04
renault,clio,2900.00,2011,104000,55,petrol,2020-09-29
renault,clio,2900.00,2011,104000,55,petrol,2020-09-30
renault,clio,2900.00,2011,103000,55,petrol,2020-08-02
renault,clio,2900.00,2004,145000,55,petrol,2020-08-09
renault,clio,2900.00,2008,82000,55,petrol,2020-09-02
renault,clio,2900.00,2011,103000,55,petrol,2020-07-27
renault,clio,2900.00,2011,103000,55,petrol,2020-07-19
renault,clio,2900.00,2011,103000,55,petrol,2020-09-04
renault,clio,2900.00,2011,103000,55,petrol,2020-09-01
renault,clio,2900.00,2011,104000,55,petrol,2020-10-01
renault,clio,2900.00,2006,100000,63,diesel,2020-08-22
renault,clio,2900.00,2010,188000,63,diesel,2020-06-15
renault,clio,2900.00,2011,10400,55,petrol,2020-09-26
renault,clio,2900.00,2008,114000,74,petrol,2020-05-31
renault,clio,2900.00,2009,84000,63,diesel,2020-06-02
renault,clio,2940.00,2012,123000,55,petrol,2020-08-22
renault,clio,2950.00,2006,76265,55,petrol,2020-09-24
renault,clio,2950.00,2011,18880,55,petrol,2020-06-26
renault,clio,2950.00,2009,150275,55,petrol,2020-09-06
renault,clio,2950.00,2009,132500,74,petrol,2020-09-09
renault,clio,2950.00,2012,123000,55,petrol,2020-08-17
renault,clio,2950.00,2010,89200,55,petrol,2020-09-03
renault,clio,2950.00,2010,150000,60,petrol,2020-06-04
renault,clio,2970.00,2009,147654,55,petrol,2020-08-15
renault,clio,2980.00,2012,122000,55,petrol,2020-06-27
renault,clio,2980.00,2010,100000,55,petrol,2020-08-09
renault,clio,2990.00,2010,179000,55,petrol,2020-05-04
renault,clio,2990.00,2010,155000,55,petrol,2020-09-13
renault,clio,2990.00,2008,45200,55,petrol,2020-07-19
renault,clio,2990.00,2010,169000,74,petrol,2020-06-29
renault,clio,2990.00,2011,84800,55,petrol,2020-06-12
renault,clio,2990.00,2009,13000,43,petrol,2020-09-20
renault,clio,2990.00,2010,54000,47,diesel,2020-05-31
renault,clio,2990.00,2010,100000,55,petrol,2020-08-01
renault,clio,2990.00,2012,64000,55,petrol,2020-08-24
renault,clio,2990.00,2011,136992,55,petrol,2020-06-02
renault,clio,2990.00,2009,105000,55,petrol,2020-09-26
renault,clio,2990.00,2010,70000,55,petrol,2020-07-31
renault,clio,2990.00,2010,169000,74,petrol,2020-06-28
renault,clio,2999.00,2000,275000,124,petrol,2020-08-02
renault,clio,2999.00,2009,152434,55,petrol,2020-07-06
renault,clio,2999.00,2007,117700,72,petrol,2020-05-01
renault,clio,2999.00,2008,175156,50,diesel,2020-08-30
renault,clio,3000.00,2011,164000,55,diesel,2020-06-04
renault,clio,3000.00,2008,57000,55,petrol,2020-08-11
renault,clio,3000.00,2010,186000,55,diesel,2020-05-01
renault,clio,3000.00,2011,94600,55,petrol,2020-09-19
renault,clio,3000.00,2011,103000,55,petrol,2020-08-27
renault,clio,3000.00,2006,106000,72,petrol,2020-10-07
renault,clio,3000.00,2000,187000,124,petrol,2020-09-06
renault,clio,3000.00,2009,212657,50,diesel,2020-06-27
renault,clio,3000.00,2011,184000,67,diesel,2020-06-02
renault,clio,3000.00,2011,164000,55,diesel,2020-06-07
renault,clio,3000.00,2010,182000,55,diesel,2020-05-21
renault,clio,3000.00,2020,75,55,petrol,2020-04-25
renault,clio,3000.00,2007,73720,55,petrol,2020-09-07
renault,clio,3000.00,2013,212000,55,diesel,2020-08-24
renault,clio,3000.00,2011,162000,55,petrol,2020-06-25
renault,clio,3000.00,2011,160144,55,petrol,2020-06-20
renault,clio,3000.00,2009,61279,55,petrol,2020-10-04
renault,clio,3000.00,2009,118000,55,petrol,2020-05-30
renault,clio,3000.00,2010,82000,55,petrol,2020-06-30
renault,clio,3000.00,2011,103000,55,petrol,2020-07-12
renault,clio,3000.00,2009,119915,74,petrol,2020-08-13
renault,clio,3000.00,2011,103000,55,petrol,2020-08-30
renault,clio,3000.00,2011,160144,55,petrol,2020-07-07
renault,clio,3000.00,2013,200,55,diesel,2020-06-16
renault,clio,3000.00,2009,180000,50,diesel,2020-09-15
renault,clio,3033.00,2009,126000,55,petrol,2020-07-12
renault,clio,3050.00,2008,109000,55,petrol,2020-05-26
renault,clio,3050.00,2009,79000,55,petrol,2020-09-11
renault,clio,3050.00,2008,129000,75,petrol,2020-06-20
renault,clio,3090.00,2008,130000,75,petrol,2020-07-23
renault,clio,3100.00,2011,143000,55,petrol,2020-09-27
renault,clio,3100.00,2011,160144,55,petrol,2020-05-14
renault,clio,3100.00,2010,123000,63,diesel,2020-04-28
renault,clio,3100.00,2006,100000,63,diesel,2020-08-08
renault,clio,3100.00,2008,114420,55,petrol,2020-09-11
renault,clio,3100.00,2011,160154,55,petrol,2020-06-01
renault,clio,3100.00,2008,52900,55,petrol,2020-07-21
renault,clio,3150.00,2011,161164,55,petrol,2020-04-25
renault,clio,3150.00,2011,161500,55,petrol,2020-05-13
renault,clio,3150.00,2011,65600,55,petrol,2020-09-30
renault,clio,3190.00,2011,108000,55,petrol,2020-10-02
renault,clio,3190.00,2009,153000,55,petrol,2020-09-21
renault,clio,3190.00,2009,152000,55,petrol,2020-09-26
renault,clio,3190.00,2010,169000,74,petrol,2020-06-27
renault,clio,3190.00,2010,168000,74,petrol,2020-06-04
renault,clio,3190.00,2012,123000,55,petrol,2020-08-11
renault,clio,3190.00,2010,169000,74,petrol,2020-06-26
renault,clio,3190.00,2009,60000,55,petrol,2020-08-09
renault,clio,3199.00,2012,190000,55,diesel,2020-06-01
renault,clio,3200.00,2011,123100,55,diesel,2020-07-13
renault,clio,3200.00,2010,156000,74,petrol,2020-10-05
renault,clio,3200.00,2011,144000,55,petrol,2020-10-03
renault,clio,3200.00,2010,180000,55,petrol,2020-08-19
renault,clio,3200.00,2010,166000,74,petrol,2020-06-20
renault,clio,3200.00,2010,55000,55,petrol,2020-10-04
renault,clio,3200.00,2011,106308,55,petrol,2020-06-30
renault,clio,3200.00,2010,115000,55,petrol,2020-05-21
renault,clio,3200.00,2009,185290,55,petrol,2020-06-15
renault,clio,3200.00,2009,48216,55,petrol,2020-06-27
renault,clio,3200.00,2011,113769,55,petrol,2020-08-03
renault,clio,3200.00,2009,81400,55,petrol,2020-09-08
renault,clio,3200.00,2012,190000,55,diesel,2020-05-07
renault,clio,3200.00,2009,48217,55,petrol,2020-06-28
renault,clio,3200.00,2009,73500,55,petrol,2020-09-27
renault,clio,3200.00,2011,107000,55,petrol,2020-05-05
renault,clio,3200.00,2009,48216,55,petrol,2020-06-22
renault,clio,3200.00,2011,60500,43,petrol,2020-06-02
renault,clio,3250.00,2011,147830,55,petrol,2020-08-24
renault,clio,3250.00,2010,209831,63,diesel,2020-06-02
renault,clio,3250.00,2008,91000,55,petrol,2020-04-27
renault,clio,3250.00,2010,100000,74,petrol,2020-05-26
renault,clio,3250.00,2011,81300,55,petrol,2020-06-30
renault,clio,3250.00,2010,142600,55,petrol,2020-09-24
renault,clio,3250.00,2010,118000,56,petrol,2020-09-15
renault,clio,3250.00,2008,91000,55,petrol,2020-05-12
renault,clio,3250.00,2010,122000,55,petrol,2020-07-06
renault,clio,3250.00,2008,91000,55,petrol,2020-05-04
renault,clio,3250.00,2011,115530,55,petrol,2020-06-17
renault,clio,3290.00,2008,124000,55,petrol,2020-05-16
renault,clio,3290.00,2009,156000,74,petrol,2020-09-30
renault,clio,3291.00,2009,72000,74,petrol,2020-09-27
renault,clio,3300.00,2011,16400,55,diesel,2020-06-04
renault,clio,3300.00,2009,74500,55,petrol,2020-08-20
renault,clio,3300.00,2011,54300,55,petrol,2020-08-18
renault,clio,3300.00,2012,135000,55,petrol,2020-05-15
renault,clio,3300.00,2010,156000,74,petrol,2020-09-21
renault,clio,3300.00,2011,173000,66,diesel,2020-05-06
renault,clio,3300.00,2009,49421,43,petrol,2020-06-07
renault,clio,3300.00,2010,91321,55,petrol,2020-06-16
renault,clio,3300.00,2009,71700,55,petrol,2020-07-25
renault,clio,3300.00,2009,104000,74,petrol,2020-08-06
renault,clio,3350.00,2010,181000,55,diesel,2020-04-15
renault,clio,3350.00,2013,212000,55,diesel,2020-08-26
renault,clio,3390.00,2009,81783,55,petrol,2020-05-10
renault,clio,3390.00,2010,131000,55,petrol,2020-07-16
renault,clio,3400.00,2011,45000,55,petrol,2020-05-20
renault,clio,3400.00,2010,87000,74,petrol,2020-08-01
renault,clio,3450.00,2010,153000,74,petrol,2020-07-13
renault,clio,3450.00,2010,78515,55,petrol,2020-09-20
renault,clio,3490.00,2010,90000,58,petrol,2020-09-11
renault,clio,3490.00,2006,146000,72,petrol,2020-08-11
renault,clio,3490.00,2009,54100,55,petrol,2020-06-02
renault,clio,3490.00,2010,100600,74,petrol,2020-06-13
renault,clio,3490.00,2010,139000,50,diesel,2020-07-12
renault,clio,3490.00,2010,57300,55,petrol,2020-08-15
renault,clio,3490.00,2014,65000,54,petrol,2020-05-19
renault,clio,3490.00,2011,111000,55,petrol,2020-09-27
renault,clio,3490.00,2012,175000,55,diesel,2020-09-27
renault,clio,3500.00,2012,115500,55,petrol,2020-06-01
renault,clio,3500.00,2010,126883,74,petrol,2020-09-06
renault,clio,3500.00,2009,48216,55,petrol,2020-06-10
renault,clio,3500.00,2010,86532,55,petrol,2020-06-21
renault,clio,3500.00,2011,166000,75,petrol,2020-09-28
renault,clio,3500.00,2011,147830,55,petrol,2020-08-18
renault,clio,3500.00,2010,123000,55,petrol,2020-10-03
renault,clio,3500.00,2009,142000,74,petrol,2020-10-05
renault,clio,3500.00,2009,75,55,petrol,2020-05-15
renault,clio,3500.00,2010,177100,55,petrol,2020-05-21
renault,clio,3500.00,2010,68000,50,diesel,2020-08-12
renault,clio,3500.00,2010,168741,63,diesel,2020-05-01
renault,clio,3500.00,2010,145000,55,petrol,2020-10-01
renault,clio,3500.00,2010,940000,55,petrol,2020-08-23
renault,clio,3550.00,2009,90000,55,petrol,2020-09-22
renault,clio,3560.00,2012,180000,55,diesel,2020-09-23
renault,clio,3590.00,2011,110000,55,petrol,2020-06-10
renault,clio,3590.00,2012,144000,55,petrol,2020-09-16
renault,clio,3600.00,2011,8300,55,petrol,2020-05-23
renault,clio,3600.00,2011,83000,55,petrol,2020-06-20
renault,clio,3600.00,2001,203000,124,petrol,2020-09-24
renault,clio,3600.00,2010,18300,43,petrol,2020-08-23
renault,clio,3600.00,2010,104000,55,petrol,2020-05-22
renault,clio,3600.00,2012,180700,55,petrol,2020-09-09
renault,clio,3600.00,2009,126000,63,diesel,2020-05-21
renault,clio,3600.00,2010,104000,55,petrol,2020-06-03
renault,clio,3650.00,2011,161882,55,diesel,2020-05-08
renault,clio,3650.00,2008,175123,50,diesel,2020-07-27
renault,clio,3650.00,2011,144000,55,petrol,2020-09-30
renault,clio,3660.00,2012,160000,76,petrol,2020-07-07
renault,clio,3690.00,2010,66500,55,petrol,2020-04-30
renault,clio,3700.00,2011,100000,55,petrol,2020-07-09
renault,clio,3700.00,2012,180000,55,diesel,2020-07-20
renault,clio,3700.00,2012,180000,55,diesel,2020-09-10
renault,clio,3700.00,2012,180000,55,diesel,2020-06-07
renault,clio,3700.00,2012,180000,55,diesel,2020-08-09
renault,clio,3700.00,2010,80000,55,petrol,2020-05-03
renault,clio,3700.00,2012,180000,55,diesel,2020-06-16
renault,clio,3750.00,2011,124000,55,petrol,2020-07-30
renault,clio,3750.00,2011,124000,55,petrol,2020-08-02
renault,clio,3750.00,2011,123000,55,petrol,2020-07-06
renault,clio,3770.00,2010,78000,55,petrol,2020-07-09
renault,clio,3790.00,2010,81000,55,petrol,2020-07-18
renault,clio,3790.00,2012,140000,55,petrol,2020-09-06
renault,clio,3790.00,2012,140000,55,petrol,2020-09-06
renault,clio,3790.00,2010,81000,55,petrol,2020-07-15
renault,clio,3800.00,2011,123000,55,petrol,2020-07-21
renault,clio,3800.00,2011,124888,55,petrol,2020-08-26
renault,clio,3800.00,2010,104300,55,petrol,2020-05-13
renault,clio,3800.00,2011,124000,55,petrol,2020-08-10
renault,clio,3800.00,2011,124000,55,petrol,2020-07-25
renault,clio,3800.00,2010,104300,55,petrol,2020-05-02
renault,clio,3800.00,2010,118000,74,petrol,2020-09-02
renault,clio,3800.00,2010,118000,74,petrol,2020-06-30
renault,clio,3800.00,2011,53000,55,petrol,2020-09-16
renault,clio,3800.00,2011,54000,55,petrol,2020-09-23
renault,clio,3800.00,2011,54000,55,petrol,2020-09-21
renault,clio,3800.00,2010,118000,74,petrol,2020-09-13
renault,clio,3800.00,2011,215000,55,,2020-08-24
renault,clio,3800.00,2010,118000,74,petrol,2020-09-24
renault,clio,3800.00,2011,143000,76,petrol,2020-07-16
renault,clio,3800.00,2010,210654,94,petrol,2020-05-04
renault,clio,3800.00,2011,117000,55,petrol,2020-06-26
renault,clio,3850.00,2010,81000,55,petrol,2020-07-11
renault,clio,3870.00,2018,51000,55,diesel,2020-06-02
renault,clio,3900.00,2012,103000,55,diesel,2020-07-31
renault,clio,3900.00,2010,118000,74,petrol,2020-08-17
renault,clio,3900.00,2010,106000,55,petrol,2020-10-01
renault,clio,3900.00,2011,124000,55,petrol,2020-07-18
renault,clio,3900.00,2010,118000,74,petrol,2020-09-25
renault,clio,3900.00,2012,71000,55,petrol,2020-05-31
renault,clio,3900.00,2010,117000,74,petrol,2020-07-11
renault,clio,3900.00,2010,118000,74,petrol,2020-08-04
renault,clio,3950.00,2012,89000,55,petrol,2020-05-27
renault,clio,3950.00,2010,106000,55,petrol,2020-06-07
renault,clio,3950.00,2010,78200,55,petrol,2020-06-25
renault,clio,3950.00,2012,140000,55,petrol,2020-05-09
renault,clio,3990.00,2011,110500,55,petrol,2020-05-15
renault,clio,3990.00,2009,136000,63,diesel,2020-08-04
renault,clio,3990.00,2011,53000,55,petrol,2020-07-16
renault,clio,3990.00,2012,87840,55,petrol,2020-05-12
renault,clio,3990.00,2010,118000,74,petrol,2020-07-26
renault,clio,3990.00,2010,82000,55,petrol,2020-06-26
renault,clio,3999.00,2012,102819,55,diesel,2020-07-17
renault,clio,3999.00,2013,179110,55,diesel,2020-05-24
renault,clio,4000.00,2012,180000,55,petrol,2020-07-22
renault,clio,4000.00,2012,97500,55,diesel,2020-05-24
renault,clio,4000.00,2014,160000,55,diesel,2020-08-09
renault,clio,4000.00,2012,176000,55,petrol,2020-07-21
renault,clio,4000.00,2007,150000,821,petrol,2020-08-20
renault,clio,4000.00,2012,103000,55,diesel,2020-08-19
renault,clio,4000.00,2012,185000,55,diesel,2020-09-28
renault,clio,4000.00,2011,51000,55,petrol,2020-05-02
renault,clio,4000.00,2010,145000,55,petrol,2020-08-27
renault,clio,4000.00,2011,117000,94,petrol,2020-09-02
renault,clio,4100.00,2010,107000,55,petrol,2020-07-20
renault,clio,4100.00,2012,54000,55,petrol,2020-08-31
renault,clio,4100.00,2009,145000,94,petrol,2020-06-04
renault,clio,4110.00,2010,103000,55,petrol,2020-05-01
renault,clio,4200.00,2009,103000,94,petrol,2020-05-22
renault,clio,4200.00,2010,46000,74,petrol,2020-06-07
renault,clio,4200.00,2011,68942,76,petrol,2020-09-23
renault,clio,4200.00,2012,116732,55,diesel,2020-05-13
renault,clio,4200.00,2009,128786,94,petrol,2020-09-18
renault,clio,4200.00,2007,14615,55,petrol,2020-05-29
renault,clio,4200.00,2013,192000,66,diesel,2020-06-07
renault,clio,4200.00,2011,96000,74,petrol,2020-09-27
renault,clio,4250.00,2012,102000,55,petrol,2020-06-30
renault,clio,4250.00,2012,68200,55,petrol,2020-06-28
renault,clio,4300.00,2013,93000,66,petrol,2020-05-16
renault,clio,4300.00,2012,64000,55,petrol,2020-07-26
renault,clio,4380.00,2012,119000,55,petrol,2020-06-05
renault,clio,4380.00,2012,119000,55,petrol,2020-06-12
renault,clio,4390.00,2012,119000,55,petrol,2020-05-26
renault,clio,4400.00,2010,189000,94,petrol,2020-08-26
renault,clio,4400.00,2012,96890,55,diesel,2020-05-13
renault,clio,4400.00,2011,52328,55,petrol,2020-05-21
renault,clio,4400.00,2012,80000,55,petrol,2020-05-24
renault,clio,4450.00,2010,182532,94,petrol,2020-09-25
renault,clio,4480.00,2012,119000,55,petrol,2020-06-01
renault,clio,4480.00,2012,119000,55,petrol,2020-05-22
renault,clio,4480.00,2012,119000,55,petrol,2020-05-29
renault,clio,4490.00,2012,38000,55,petrol,2020-06-10
renault,clio,4490.00,2013,194780,66,diesel,2020-08-30
renault,clio,4490.00,2011,77000,55,petrol,2020-04-29
renault,clio,4500.00,2012,91800,55,diesel,2020-06-22
renault,clio,4500.00,2012,55368,76,petrol,2020-09-20
renault,clio,4500.00,2011,120000,94,petrol,2020-07-28
renault,clio,4500.00,2013,211000,55,diesel,2020-08-23
renault,clio,4500.00,2009,48000,58,petrol,2020-06-10
renault,clio,4500.00,2014,193000,54,petrol,2020-05-29
renault,clio,4550.00,2013,195000,55,diesel,2020-06-13
renault,clio,4550.00,2012,96500,55,diesel,2020-05-08
renault,clio,4600.00,2012,37250,72,petrol,2020-05-22
renault,clio,4600.00,2012,37200,55,petrol,2020-05-13
renault,clio,4600.00,2013,139000,55,diesel,2020-08-21
renault,clio,4600.00,2010,195000,94,petrol,2020-05-24
renault,clio,4600.00,2013,196000,55,diesel,2020-08-20
renault,clio,4650.00,2013,43200,54,petrol,2020-09-23
renault,clio,4650.00,2013,162000,66,petrol,2020-04-15
renault,clio,4700.00,2010,103000,74,petrol,2020-09-26
renault,clio,4700.00,2007,166636,145,petrol,2020-09-18
renault,clio,4700.00,2013,199000,55,diesel,2020-08-22
renault,clio,4800.00,2013,213000,55,diesel,2020-07-09
renault,clio,4800.00,2013,173000,66,diesel,2020-05-18
renault,clio,4800.00,2013,139000,55,diesel,2020-08-16
renault,clio,4800.00,2012,110000,55,diesel,2020-06-30
renault,clio,4800.00,2010,195000,94,petrol,2020-05-23
renault,clio,4800.00,2010,195000,94,petrol,2020-05-23
renault,clio,4800.00,2013,139000,55,diesel,2020-08-08
renault,clio,4890.00,2012,52900,55,petrol,2020-09-01
renault,clio,4900.00,2004,179,132,petrol,2020-05-23
renault,clio,4900.00,2013,196000,55,diesel,2020-05-02
renault,clio,4900.00,2012,154000,66,diesel,2020-07-28
renault,clio,4900.00,2013,44000,55,petrol,2020-05-31
renault,clio,4900.00,2013,118000,54,petrol,2020-05-03
renault,clio,4950.00,2012,91800,55,diesel,2020-06-21
renault,clio,4950.00,2013,72000,55,petrol,2020-04-25
renault,clio,4990.00,2012,38000,55,petrol,2020-06-07
renault,clio,4990.00,2013,160000,66,diesel,2020-08-08
renault,clio,4990.00,2011,52000,74,petrol,2020-05-03
renault,clio,4990.00,2013,103000,54,petrol,2020-06-20
renault,clio,4990.00,2013,77000,55,petrol,2020-09-16
renault,clio,4990.00,2014,140000,66,petrol,2020-08-29
renault,clio,4990.00,2013,44000,55,petrol,2020-05-31
renault,clio,4990.00,2015,230000,55,diesel,2020-09-03
renault,clio,4990.00,2012,91000,55,petrol,2020-08-25
renault,clio,4990.00,2014,196000,66,diesel,2020-08-30
renault,clio,4990.00,2015,237000,55,diesel,2020-10-01
renault,clio,4999.00,2013,195000,55,diesel,2020-06-29
renault,clio,4999.00,2013,196000,55,diesel,2020-08-08
renault,clio,5000.00,1994,244000,100,petrol,2020-05-29
renault,clio,5000.00,2013,131000,55,diesel,2020-06-02
renault,clio,5000.00,2014,165000,55,diesel,2020-07-19
renault,clio,5000.00,2012,90000,55,petrol,2020-09-20
renault,clio,5000.00,2012,167000,54,petrol,2020-08-17
renault,clio,5000.00,2014,139000,54,petrol,2020-08-15
renault,clio,5000.00,1995,135,99,petrol,2020-04-15
renault,clio,5000.00,2010,146000,94,petrol,2020-08-16
renault,clio,5000.00,2013,160000,55,diesel,2020-07-21
renault,clio,5000.00,2014,163948,55,diesel,2020-07-23
renault,clio,5000.00,2014,132000,66,diesel,2020-08-03
renault,clio,5000.00,2015,179000,55,diesel,2020-08-27
renault,clio,5000.00,2011,117000,94,petrol,2020-06-21
renault,clio,5050.00,2014,90,66,diesel,2020-06-23
renault,clio,5100.00,2012,29000,76,petrol,2020-05-08
renault,clio,5100.00,2012,29005,76,petrol,2020-05-09
renault,clio,5150.00,2012,91800,55,diesel,2020-06-20
renault,clio,5200.00,2013,195000,55,diesel,2020-07-24
renault,clio,5200.00,2014,78600,54,petrol,2020-05-05
renault,clio,5200.00,2012,29000,76,petrol,2020-05-02
renault,clio,5200.00,2010,100000,74,petrol,2020-07-16
renault,clio,5200.00,2014,153000,54,petrol,2020-08-03
renault,clio,5290.00,2012,118000,54,petrol,2020-05-09
renault,clio,5290.00,2014,119000,54,petrol,2020-09-03
renault,clio,5299.00,2014,219000,66,diesel,2020-08-06
renault,clio,5300.00,2012,92500,54,petrol,2020-07-29
renault,clio,5300.00,2015,165000,66,diesel,2020-06-29
renault,clio,5300.00,2013,138000,55,diesel,2020-05-30
renault,clio,5350.00,2012,982000,54,petrol,2020-07-27
renault,clio,5400.00,2013,111000,54,petrol,2020-08-12
renault,clio,5444.00,2013,148000,54,petrol,2020-09-05
renault,clio,5444.00,2013,148000,54,petrol,2020-09-19
renault,clio,5450.00,2004,167300,132,petrol,2020-10-04
renault,clio,5450.00,2004,167300,132,petrol,2020-10-06
renault,clio,5490.00,2013,139000,54,petrol,2020-07-09
renault,clio,5499.00,2015,56315,66,diesel,2020-09-01
renault,clio,5499.00,2013,148000,54,petrol,2020-08-14
renault,clio,5500.00,2013,13500,55,diesel,2020-07-24
renault,clio,5500.00,2016,139000,55,diesel,2020-07-12
renault,clio,5500.00,2013,195000,55,diesel,2020-07-09
renault,clio,5500.00,2014,138568,66,petrol,2020-07-08
renault,clio,5500.00,2006,150000,145,petrol,2020-06-05
renault,clio,5500.00,2014,110000,66,petrol,2020-07-19
renault,clio,5500.00,2013,195000,55,diesel,2020-07-13
renault,clio,5500.00,2015,56315,66,diesel,2020-08-24
renault,clio,5500.00,2013,68000,54,petrol,2020-09-10
renault,clio,5500.00,2014,163000,55,diesel,2020-05-13
renault,clio,5500.00,2015,156000,54,petrol,2020-06-13
renault,clio,5550.00,2012,91800,55,diesel,2020-06-16
renault,clio,5550.00,2012,91500,55,diesel,2020-06-15
renault,clio,5600.00,2013,76600,54,petrol,2020-10-04
renault,clio,5600.00,2013,88000,54,petrol,2020-08-15
renault,clio,5600.00,2015,199500,66,diesel,2020-08-19
renault,clio,5650.00,2020,119000,55,diesel,2020-05-24
renault,clio,5650.00,2013,112628,66,diesel,2020-06-24
renault,clio,5690.00,2014,148000,54,petrol,2020-05-11
renault,clio,5699.00,2014,115100,66,petrol,2020-07-27
renault,clio,5700.00,2012,116851,66,petrol,2020-09-06
renault,clio,5700.00,2012,41000,54,petrol,2020-06-22
renault,clio,5700.00,2015,57000,54,petrol,2020-10-03
renault,clio,5700.00,2012,152000,66,diesel,2020-06-19
renault,clio,5700.00,2013,19600,54,petrol,2020-08-07
renault,clio,5700.00,2013,139000,54,petrol,2020-07-17
renault,clio,5750.00,2013,100200,66,petrol,2020-10-01
renault,clio,5750.00,2006,175000,145,petrol,2020-06-02
renault,clio,5750.00,2006,134000,145,petrol,2020-04-26
renault,clio,5750.00,2004,170000,132,petrol,2020-09-20
renault,clio,5780.00,2012,98300,54,petrol,2020-08-26
renault,clio,5790.00,2013,155850,55,diesel,2020-06-29
renault,clio,5800.00,2013,139000,54,petrol,2020-07-13
renault,clio,5800.00,2014,140000,66,petrol,2020-09-06
renault,clio,5800.00,2012,151000,66,diesel,2020-06-13
renault,clio,5800.00,2014,55000,54,petrol,2020-07-18
renault,clio,5800.00,2015,161200,54,petrol,2020-09-22
renault,clio,5850.00,2014,170000,55,diesel,2020-08-26
renault,clio,5850.00,2013,100200,66,petrol,2020-10-07
renault,clio,5855.00,2015,150000,54,petrol,2020-08-30
renault,clio,5888.00,2013,80000,66,diesel,2020-07-25
renault,clio,5888.00,2013,80000,66,diesel,2020-06-30
renault,clio,5888.00,2015,150000,54,petrol,2020-08-11
renault,clio,5888.00,2015,160000,54,petrol,2020-08-21
renault,clio,5888.00,2013,80000,66,diesel,2020-07-18
renault,clio,5888.00,2015,160000,54,petrol,2020-08-13
renault,clio,5888.00,2013,105000,66,petrol,2020-09-19
renault,clio,5890.00,2012,147000,54,petrol,2020-09-15
renault,clio,5899.00,2013,54000,66,petrol,2020-06-13
renault,clio,5899.00,2014,105100,54,petrol,2020-10-08
renault,clio,5899.00,2014,100510,54,petrol,2020-09-30
renault,clio,5899.00,2013,108000,66,diesel,2020-05-28
renault,clio,5899.00,2013,105000,66,petrol,2020-09-26
renault,clio,5899.00,2013,54000,66,petrol,2020-05-22
renault,clio,5899.00,2013,54000,66,petrol,2020-06-10
renault,clio,5900.00,2013,138600,54,petrol,2020-06-17
renault,clio,5900.00,2013,138600,54,petrol,2020-06-26
renault,clio,5900.00,2014,83609,54,petrol,2020-06-20
renault,clio,5900.00,2014,144000,55,diesel,2020-04-29
renault,clio,5900.00,2015,129731,55,diesel,2020-09-07
renault,clio,5900.00,2013,138600,54,petrol,2020-05-18
renault,clio,5900.00,2012,83000,54,petrol,2020-04-30
